Size: 5000

['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

CB 4, 25 (accuracy): [0.9379, 0.9012, 0.9236, 0.916, 0.9086, 0.9176, 0.9032, 0.8912, 0.8388, 0.8954, 0.8818]

CB 4, 100 (accuracy): [0.9426, 0.9058, 0.9256, 0.9206, 0.9114, 0.9184, 0.9104, 0.8936, 0.8504, 0.9008, 0.8954]

CB 4, 25 (auc): [0.9828667300700908, 0.9003386708734875, 0.9233794984732687, 0.9152556695962141, 0.9099240141742789, 0.9182599007316031, 0.9019365731107158, 0.8971006744967871, 0.8469100462274367, 0.8954075379267662, 0.881792701086832]

CB 4, 100 (auc): [0.9851732072624981, 0.9048722062778243, 0.9255978095059852, 0.9199099112941225, 0.9126074879621814, 0.9191395671118816, 0.9092420633910153, 0.8991113983573769, 0.8557684584299291, 0.9007487748164865, 0.8953947832631652]

CB 4, 25 (precision): [0.9472534083045614, 0.9113705144833549, 0.9241379310344827, 0.9520426287744227, 0.9450229071220325, 0.9396272285251216, 0.9341692789968652, 0.9465592972181552, 0.9208480565371024, 0.8975687524910323, 0.8961794019933554]

CB 4, 100 (precision): [0.9517899738553549, 0.91796875, 0.9306738962044926, 0.9541243934715483, 0.9449731071576334, 0.9425895765472313, 0.9390840373499333, 0.9467930029154519, 0.9218533886583679, 0.8964705882352941, 0.9059161873459326]

CB 4, 25 (recall): [0.9401750217063475, 0.8794326241134752, 0.9291217257318952, 0.8729641693811075, 0.8747108712413262, 0.8981409759876066, 0.8609162195625258, 0.8666219839142091, 0.8174404015056461, 0.8943606036536934, 0.8635454181672669]

CB 4, 100 (recall): [0.9441533218871792, 0.8823529411764706, 0.9256548536209553, 0.880700325732899, 0.8804934464148034, 0.8965917893106119, 0.8716467189434586, 0.8706434316353887, 0.8362609786700126, 0.9078633836378078, 0.8823529411764706]

