Size: 30000

['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

XGBoost (accuracy): [0.9558500000000001, 0.9283, 0.9409, 0.9334666666666667, 0.9204333333333333, 0.9340333333333334, 0.9183, 0.9021666666666667, 0.8984, 0.9317, 0.9171333333333334]

CatBoost (accuracy): [0.9561666666666666, 0.9308, 0.9433333333333334, 0.9367666666666666, 0.9247, 0.9405333333333333, 0.9258, 0.9169666666666667, 0.8955333333333333, 0.9345666666666667, 0.9226333333333333]

LightGBM (accuracy): [0.9492666666666668, 0.9186666666666666, 0.9308666666666666, 0.9294333333333333, 0.9161, 0.9372666666666667, 0.9187333333333333, 0.9043666666666667, 0.8675, 0.9236, 0.9085]

AdaBoost (LGBM) (accuracy): [0.9684999999999999, 0.9455, 0.9505666666666667, 0.9441, 0.9356333333333333, 0.9439666666666666, 0.9364666666666667, 0.9353333333333333, 0.9177, 0.9468666666666666, 0.9333]

Optimized LightGBM (accuracy): [0.9675666666666667, 0.9423666666666667, 0.9493, 0.9446666666666667, 0.9334, 0.9403666666666667, 0.9331333333333334, 0.9256666666666666, 0.9225333333333333, 0.9497666666666666, 0.9347]

AdaBoost (Opt. LGBM) (accuracy): [0.96445, 0.9423, 0.9477, 0.9438666666666666, 0.9357666666666666, 0.9476333333333333, 0.9375, 0.9287, 0.9144666666666666, 0.9467, 0.9346]

XGBoost (auc): [0.9917946870515107, 0.9277604240529463, 0.9412070614704511, 0.9321650171409832, 0.921845002346486, 0.9352582955859041, 0.916450877020476, 0.9094829920784159, 0.9059365123496722, 0.931710137049123, 0.917137576329783]

CatBoost (auc): [0.9916864527411089, 0.9303712846094863, 0.9435678817735524, 0.9355280722112562, 0.9259840230114398, 0.9415254940384142, 0.9241612762605295, 0.9224394536805016, 0.9045409469875596, 0.9345746167664041, 0.9226360744985651]

LightGBM (auc): [0.9899276065683391, 0.9180680508753525, 0.9310578579120624, 0.9280999515598372, 0.9174928504844863, 0.9382071746595015, 0.9170254788763195, 0.9110130063530228, 0.8799624942053014, 0.923613752723986, 0.9085048734936799]

AdaBoost (LGBM) (auc): [0.9950733668391039, 0.9449859611738108, 0.9508734622431491, 0.9427322818941269, 0.9370591809734755, 0.9452741279024829, 0.9346110927809922, 0.9407346803463413, 0.9262256470536995, 0.9468875382043371, 0.9333053908128279]

Optimized LightGBM (auc): [0.9952521351081784, 0.9416748509899429, 0.9497042258675639, 0.9432362952033841, 0.9349273816399825, 0.9418347634485057, 0.9310866110433117, 0.9323844180211867, 0.9300552628359756, 0.9497889913660363, 0.9347062086902194]

