Size: 20000

['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

Optimized LightGBM (accuracy): [0.9619500000000001, 0.94015, 0.94575, 0.94135, 0.93315, 0.93885, 0.92725, 0.91315, 0.89405, 0.9435, 0.92495]

Hist Gradient Boosting (accuracy): [0.9463000000000001, 0.91975, 0.9285, 0.92505, 0.91315, 0.93415, 0.91805, 0.9017, 0.86375, 0.9253, 0.90835]

Optimized LightGBM (auc): [0.9934564311090075, 0.9395131783318121, 0.9460778696352078, 0.9401298241467243, 0.9347274511340855, 0.9401994666853795, 0.9254163395760906, 0.9207822323295248, 0.9063622410240483, 0.9435626285716663, 0.9251813980362565]

Hist Gradient Boosting (auc): [0.9886918651804061, 0.9191756336968183, 0.9286585919905561, 0.9237622034922117, 0.9147850799007653, 0.9351579068202206, 0.9165901007705988, 0.9081690974714682, 0.8763388735076303, 0.9253271122393746, 0.9084704013392175]

Optimized LightGBM (precision): [0.9717251125671771, 0.9582750833422948, 0.9574615080931701, 0.9784632641615255, 0.9717695900363259, 0.977137488255559, 0.9717579250720461, 0.9718336306450098, 0.9683527885862516, 0.9598306484923586, 0.9527076955557902]

Hist Gradient Boosting (precision): [0.9551846901671338, 0.9337252805986104, 0.9368575624082232, 0.9620452753688479, 0.9530810134501094, 0.9633309433575745, 0.9500506243671955, 0.9574329359165424, 0.9497757058668309, 0.9322874493927126, 0.9226037929267042]

Optimized LightGBM (recall): [0.9589268599552241, 0.9167695473251029, 0.9368421052631579, 0.8989076669414674, 0.8978711162255466, 0.9031262060980316, 0.8744813278008299, 0.8780963691890058, 0.8646541074737493, 0.9261658031088082, 0.8955149831315737]

Hist Gradient Boosting (recall): [0.9470941957925509, 0.8986625514403292, 0.9241912119748914, 0.8802555647155812, 0.8765822784810127, 0.9074681590119645, 0.8760373443983402, 0.8719884628435697, 0.8336936380481779, 0.9177959346353128, 0.8930343322087716]

