Size: 20000

['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

Optimized LightGBM (accuracy): [0.9619500000000001, 0.94015, 0.94575, 0.94135, 0.93315, 0.93885, 0.92725, 0.91315, 0.89405, 0.9435, 0.92495]

Gradient Boosting (accuracy): [0.9111, 0.8792, 0.89935, 0.8961, 0.8698, 0.8966, 0.88835, 0.8587, 0.8153, 0.86205, 0.8522]

Optimized LightGBM (auc): [0.9934564311090075, 0.9395131783318121, 0.9460778696352078, 0.9401298241467243, 0.9347274511340855, 0.9401994666853795, 0.9254163395760906, 0.9207822323295248, 0.9063622410240483, 0.9435626285716663, 0.9251813980362565]

Gradient Boosting (auc): [0.9728809335056143, 0.8788165922082913, 0.8991216931137466, 0.894743858779308, 0.8716964083486693, 0.8978806559539126, 0.8870390025473014, 0.865097358083406, 0.8267400842296256, 0.8620653123664483, 0.8522970937551841]

Optimized LightGBM (precision): [0.9717251125671771, 0.9582750833422948, 0.9574615080931701, 0.9784632641615255, 0.9717695900363259, 0.977137488255559, 0.9717579250720461, 0.9718336306450098, 0.9683527885862516, 0.9598306484923586, 0.9527076955557902]

Gradient Boosting (precision): [0.9191632705709853, 0.8838553710321632, 0.9005954667691125, 0.9308474576271186, 0.9147582697201018, 0.9327143751303985, 0.9118203046814188, 0.9231350330500472, 0.9150080688542227, 0.866009455789156, 0.8631450132571895]

Optimized LightGBM (recall): [0.9589268599552241, 0.9167695473251029, 0.9368421052631579, 0.8989076669414674, 0.8978711162255466, 0.9031262060980316, 0.8744813278008299, 0.8780963691890058, 0.8646541074737493, 0.9261658031088082, 0.8955149831315737]

Gradient Boosting (recall): [0.9197114856822148, 0.8651234567901235, 0.9055528730082086, 0.8489282769991756, 0.8273878020713463, 0.8626978000771903, 0.8506224066390041, 0.829317950458093, 0.7879864113650401, 0.8578118772419291, 0.8398491764238937]

