Size: 40000

['1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11']

Decision Tree (precision): [0.8920318725099602, 0.8556481645681858, 0.8912961920840368, 0.9146441404526257, 0.8718496170805291, 0.9313150239140082, 0.8641863278886872, 0.9066397330054453, 0.8645409723971641, 0.8999019607843137, 0.9248495917490331]

Random Forest (precision): [0.9412406406505678, 0.8988541443563932, 0.9305603640140462, 0.9571448352256993, 0.879526398230904, 0.9358521207489492, 0.9104619278633199, 0.8794905832572804, 0.8665957134468585, 0.9073163608041669, 0.9470127061367938]

Neural Net (default) (precision): [0.6204731748773199, 0.5166558511788881, 0.5699733272799501, 0.8853046594982079, 0.569753449192623, 0.6969905417024935, 0.9268357105124142, 0.8923922476135377, 0.7043217450579414, 0.939514668598334, 0.8813928182807399]

QDA (precision): [0.5956069004817904, 0.5650966070481006, 0.6711544535691725, 0.6113166131458071, 0.9203980099502488, 0.7123505976095618, 0.7543739065233691, 0.9017471025774088, 0.6744417973294919, 0.7864233968339147, 0.9845405095906098]

Naive Bayes (precision): [0.8465774980330448, 0.827, 0.6904347826086956, 0.7509025270758123, 0.8565891472868217, 0.9154228855721394, 0.8461538461538461, 0.8857501569365976, 0.9821306779429818, 0.9651295731707317, 0.9481605351170569]

SGD (precision): [0.5972222222222222, 0.5076063417372938, 0.5154639175257731, 0.5348171250354409, 0.5949131513647643, 0.05667412378821775, 0.5134453097441185, 0.6152872289919291, 0.6708860759493671, 0.5759455000916478, 0.5864713627386439]

LightGBM (precision): [0.9541442216287176, 0.9252532675450108, 0.9355274587395039, 0.9612480568509882, 0.9268465239128384, 0.9569995680760186, 0.9386268148699676, 0.9092961214857377, 0.9245247292282057, 0.9662175954276383, 0.9727353140121755]

Nearest Neighbors (recall): [0.6266274492841386, 0.8231506284772305, 0.5996225136717804, 0.6402086345796323, 0.8408970340004823, 0.8812963498025619, 0.8184092567497133, 0.7773965349260813, 0.8212801969533774, 0.8703638644918444, 0.8145358407741807]

Decision Tree (recall): [0.7747739954150266, 0.7456727797238821, 0.9198083530949039, 0.7492770088824623, 0.9059078852182301, 0.9095637099104306, 0.8934639841551131, 0.8745711017918414, 0.9241037082628096, 0.9213550815558343, 0.858831745398314]

Random Forest (recall): [0.8210562740602967, 0.8647743663713167, 0.9105647776218362, 0.7139537285684776, 0.9207137689896311, 0.943513435423288, 0.8999270301261336, 0.8980810776464608, 0.9083320510847823, 0.9354579673776663, 0.873696812490647]

Neural Net (default) (recall): [0.9789783295125222, 0.9843395837626211, 0.9721240865314814, 0.19133443503408387, 0.9818664094526164, 0.9758740248483098, 0.18289377671218596, 0.1306815774981997, 0.9936528696722573, 0.390564617314931, 0.32324038509502667]

QDA (recall): [0.9945931917470479, 0.9326189985575932, 0.8226782171030345, 0.7766473869035323, 0.03568844948155293, 0.0861022825772898, 0.6292609194204107, 0.2208243317660016, 0.9365286967225727, 0.1471016311166876, 0.17154686486756124]

Naive Bayes (recall): [0.04654180544141182, 0.042602513908922314, 0.01921308619271161, 0.021483164635405907, 0.042633228840125395, 0.044303187903303475, 0.05102679036797665, 0.05977040708264498, 0.27696568702877367, 0.25420326223337514, 0.16970120217488902]

SGD (recall): [0.9932090488342922, 0.9780548114568308, 0.01935827324202681, 0.9741272464366867, 0.7862551241861586, 0.0073196571318501396, 0.9862399666423434, 0.9881814715974075, 0.9969610709339899, 0.946198243412798, 0.8887614106848906]

LightGBM (recall): [0.9117176348457978, 0.9080465691324954, 0.9381987126748295, 0.8941334435034084, 0.9477212442729684, 0.9602715978041029, 0.919889502762431, 0.9384928199262931, 0.9391060163102015, 0.9502634880803011, 0.9325584875542475]

